,dateymd,confirmed,recovered,deaths,Dose1,Dose2,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,visit,staying
357,20210306,79,87,1,0.02494374188581058,0.002104805386235018,335.0,581.0,351.0,533.0,220.0,3.0,0.2050832066463275,0.1496695386388112
358,20210307,112,101,1,0.02494374188581058,0.002104805386235018,354.0,538.0,371.0,479.0,207.0,5.0,0.09215609872643209,0.1850660383722519
359,20210308,70,90,1,0.026599710301211152,0.002488258396137817,292.0,491.0,227.0,421.0,172.0,6.0,0.0500101810808798,0.1691648674093009
360,20210309,77,87,2,0.028318351635260836,0.0029767244262198615,323.0,537.0,265.0,465.0,177.0,3.0,0.12385914948144937,0.15062181816927778
361,20210310,97,54,3,0.02833421920626742,0.002951926362988468,290.0,478.0,229.0,420.0,172.0,5.0,0.14929496024655178,0.1628133948548564
362,20210311,75,77,1,0.028398327382595522,0.002967474987844165,230.0,405.0,199.0,330.0,83.0,13.0,-0.013985211258767234,0.20385723126195351
363,20210312,73,80,2,0.02843117883613679,0.0029705847128153042,262.0,462.0,244.0,403.0,134.0,13.0,-0.04793354603772399,0.22086450665568855
364,20210313,99,102,3,0.03074840235886194,0.004068636573778385,333.0,576.0,348.0,522.0,211.0,5.0,0.14292137049327097,0.1577264987973338
365,20210314,105,66,0,0.03074840235886194,0.004068636573778385,337.0,517.0,346.0,475.0,205.0,6.0,0.0675047203759227,0.19232795804773697
366,20210315,94,77,0,0.033009730568644306,0.005137744071548552,336.0,564.0,270.0,490.0,186.0,4.0,0.16739434792177077,0.13907790500380263
367,20210316,97,59,2,0.03515974657176743,0.006326855058589611,330.0,537.0,277.0,472.0,182.0,2.0,0.146136561532447,0.14505898161610334
368,20210317,126,90,1,0.035174099148557306,0.006328370052806319,307.0,502.0,255.0,433.0,186.0,4.0,0.18596445475198664,0.14519564790481881
369,20210318,140,74,1,0.03754052011505663,0.00738137076995674,308.0,495.0,264.0,432.0,181.0,5.0,0.1949869715217766,0.14259758648105275
370,20210319,152,72,1,0.03855165914990326,0.007976285077897017,349.0,595.0,340.0,525.0,191.0,7.0,0.1995349415244127,0.1504278966051531
371,20210320,140,100,1,0.03945028993002481,0.008384855097182094,353.0,597.0,400.0,562.0,236.0,2.0,0.25807374605204464,0.13672779365252505
372,20210321,158,58,1,0.03945028993002481,0.008384855097182094,350.0,522.0,392.0,487.0,208.0,5.0,0.11686419190686902,0.18344418300587928
373,20210322,132,86,0,0.041356631073870956,0.009376378943749222,288.0,486.0,242.0,437.0,189.0,7.0,0.09935171210533005,0.16691262774550836
374,20210323,157,81,2,0.04284299987353785,0.009902480619635824,289.0,481.0,250.0,423.0,178.0,6.0,0.02765521704365304,0.18261255082845462
375,20210324,195,92,0,0.04284299987353785,0.009902480619635824,304.0,485.0,244.0,422.0,187.0,6.0,0.11277928945894135,0.16616617090952757
376,20210325,172,92,0,0.045132554817673635,0.010467334252855086,324.0,503.0,273.0,451.0,185.0,6.0,0.19396444113458075,0.1426868031070458
377,20210326,210,121,1,0.047097263107131936,0.010810281101595353,365.0,610.0,364.0,555.0,215.0,6.0,0.25258335162409773,0.14403267265551856
378,20210327,271,138,1,0.048820688633444916,0.011111047321880934,361.0,602.0,413.0,579.0,224.0,3.0,0.25701721842277614,0.14218685409457485
379,20210328,309,117,4,0.048820688633444916,0.011111047321880934,352.0,497.0,442.0,513.0,201.0,4.0,0.16025314675382193,0.17481324526911163
380,20210329,235,126,0,0.050628953835893595,0.011393952557716894,318.0,528.0,280.0,463.0,160.0,7.0,0.10838856902736256,0.1591567948606931
381,20210330,359,175,1,0.05238570923497417,0.011708433462490578,335.0,536.0,304.0,487.0,187.0,2.0,0.16156878328342622,0.14670772495630835
382,20210331,373,131,4,0.05238570923497417,0.011708433462490578,333.0,510.0,305.0,472.0,188.0,3.0,0.21501823897231725,0.14442492290912057
383,20210401,461,114,4,0.055331336411482634,0.012111820606823757,327.0,507.0,298.0,458.0,180.0,5.0,0.2167375575095791,0.1435754078603641
384,20210402,517,171,5,0.05786640015526299,0.013077908497857718,371.0,612.0,389.0,558.0,183.0,7.0,0.22711773927858525,0.14612322322913524
385,20210403,501,140,2,0.06017923816841345,0.013382661545029376,370.0,618.0,450.0,592.0,234.0,2.0,0.25365426857673945,0.14154177544723828
386,20210404,573,189,3,0.06230062875449455,0.013558002191479002,379.0,544.0,467.0,523.0,203.0,4.0,0.17890883609373245,0.17918341051192294
387,20210405,442,241,2,0.06498974348915289,0.013283309819028359,349.0,577.0,309.0,517.0,192.0,4.0,0.17024711008713447,0.14307256948520974
388,20210406,561,230,2,0.06983158526921686,0.013704318738197996,316.0,519.0,282.0,470.0,185.0,5.0,0.10872641126575217,0.16802847494622172
389,20210407,812,254,6,0.07340569583604636,0.013965216689622816,328.0,522.0,298.0,460.0,184.0,5.0,0.17597014192625296,0.1560164226290061
390,20210408,835,246,1,0.07937301884604964,0.014548728672668914,327.0,522.0,301.0,455.0,179.0,6.0,0.21271631896193874,0.15096040576329312
391,20210409,808,312,4,0.0840392010335131,0.01489630024059703,372.0,620.0,394.0,544.0,206.0,6.0,0.24773429168518543,0.14874486964591077
392,20210410,1005,359,6,0.08737745092176236,0.015208628258852231,356.0,605.0,441.0,549.0,211.0,4.0,0.252094244834388,0.14991387717718627
393,20210411,915,330,5,0.09004990072003688,0.015391145193696795,352.0,529.0,411.0,477.0,194.0,5.0,0.14234106325882273,0.1904762298978208
394,20210412,991,418,0,0.09498599108768771,0.015922429744535296,374.0,633.0,338.0,521.0,183.0,4.0,0.18341099360895702,0.14397112690213504
395,20210413,1269,493,3,0.09710857772183462,0.016181015336366192,340.0,572.0,340.0,466.0,108.0,8.0,0.15244416635768757,0.1646970240362603
396,20210414,1086,372,5,0.09934837706643218,0.01648999442003709,247.0,452.0,229.0,355.0,101.0,13.0,0.0021663508932326207,0.19211915087205458
397,20210415,1141,487,4,0.1025357654253123,0.0171242985776118,259.0,458.0,213.0,370.0,172.0,12.0,0.03655100370440007,0.1912370072708559
398,20210416,1144,562,2,0.10543060042729216,0.017736356241162203,295.0,553.0,295.0,465.0,192.0,13.0,0.059904029036219705,0.18354665117864158
399,20210417,1145,852,3,0.10834975507327708,0.01837169697372729,262.0,498.0,292.0,422.0,208.0,12.0,-0.010415566571955609,0.21302669450269196
400,20210418,1526,963,6,0.11056371977965286,0.01878090488531414,298.0,516.0,328.0,412.0,195.0,12.0,-0.0644456398841205,0.22694702059961558
401,20210419,1516,813,6,0.11479103206349707,0.0198358990159076,309.0,574.0,265.0,439.0,172.0,10.0,0.06588787933740849,0.16229973040757653
402,20210420,2030,716,8,0.11901523462237015,0.020785003024406876,300.0,549.0,263.0,446.0,150.0,9.0,0.07689939600449777,0.16877276826441148
403,20210421,2204,733,13,0.12223682995593281,0.021406230389795253,239.0,433.0,223.0,334.0,100.0,14.0,-0.010119490954766898,0.19935519112130456
404,20210422,1965,791,8,0.12574587550798155,0.022324476358196302,187.0,375.0,166.0,286.0,126.0,17.0,-0.07013496269685555,0.2289108477987373
405,20210423,1937,1019,19,0.13018393146102375,0.023310179437509758,282.0,534.0,285.0,435.0,164.0,14.0,0.03444641981829319,0.1961882701764139
406,20210424,2030,944,15,0.13493160439003862,0.024369319868064735,259.0,538.0,322.0,425.0,168.0,11.0,0.09480293184710804,0.17662260001393792
407,20210425,2381,866,21,0.13808725760690557,0.02487716187681311,49.0,117.0,175.0,140.0,70.0,20.0,-0.3242296821135477,0.2958686611541609
408,20210426,2135,1067,25,0.14347912202417262,0.02612559684791898,265.0,506.0,237.0,389.0,142.0,11.0,0.04967767913490959,0.1726716218284194
409,20210427,3164,1457,25,0.1474310243067267,0.026995044055234455,230.0,465.0,226.0,352.0,125.0,11.0,0.007226715831418461,0.18728902686180432
